movieId, imdbId, tmdId, director, cast
113532, 3097204, 242022, Damon Beesley, Simon Bird|James Buckley|Blake Harrison|Joe Thomas|Emily Berrington|Freddie Stroma|David Field|Belinda Stewart-Wilson|Tamla Kari
113565, 2383068, 211067, Ti West, Joe Swanberg|AJ Bowen|Kentucker Audley|Gene Jones|Amy Seimetz|Kate Forbes|Conphidance|Derek Roberts|Shirley Jones Byrd
113573, 0458481, 189, Frank Miller, Mickey Rourke|Jessica Alba|Josh Brolin|Joseph Gordon-Levitt|Rosario Dawson|Bruce Willis|Eva Green|Powers Boothe|Dennis Haysbert
113604, 1355630, 249164, R.J. Cutler, Chloë Grace Moretz|Mireille Enos|Jamie Blackley|Joshua Leonard|Liana Liberato|Stacy Keach|Gabrielle Rose|Jakob Davies|Willa Milner
113705, 2737050, 221902, Jean-Pierre Dardenne, Marion Cotillard|Fabrizio Rongione|Catherine Salée|Baptiste Sornin|Pili Groyne|Simon Caudry|Lara Persain|Alain Eloy|Myriem Akheddiou
113741, 2866360, 220289, James Ward Byrkit, Emily Baldoni|Maury Sterling|Nicholas Brendon|Lorene Scafaria|Elizabeth Gracen|Hugo Armstrong|Alex Manugian|Lauren Maher|Aqueela Zoll
113780, 2870612, 256274, John Erick Dowdle, Perdita Weeks|Ben Feldman|Edwin Hodge|François Civil|Marion Lambert|Ali Marhyar|Cosme Castro|Hamid Djavadan|Théo Cholbi
113829, 2756032, 242090, Charlie McDowell, Mark Duplass|Elisabeth Moss|Ted Danson|Kiana Cason|Kaitlyn Dodson|Lori Farrar|Marlene Malin|Tim Peddicord|Ryan Pederson
113849, 1682186, 88573, Pen-Ek Ratanaruang, Nopachai Chaiyanam|Sirin Horwang|Chanokporn Sayoungkul|Apisit Opasaimlikit|Kiat Punpiputt|Theeradanai Suwannahom|Nadim Xavier Salhani|Daisuke Kashiki|Yasu Peron
113862, 2980592, 241848, Adam Wingard, Dan Stevens|Maika Monroe|Brendan Meyer|Sheila Kelley|Leland Orser|Lance Reddick|Tabatha Shaun|Chase Williamson|Joel David Moore
114028, 3169706, 234200, Matthew Warchus, Ben Schnetzer|Abram Rooney|Jim McManus|George MacKay|Monica Dolan|Matthew Flynn|Andrew Scott|Joseph Gilgun|Faye Marsay
114044, 3177316, 254191, Leigh Janiak, Rose Leslie|Harry Treadaway|Ben Huber|Hanna Brown|Bob Harrison|John Lauterbach|Peter Leo|Henry Lawrence
114060, 1600196, 154400, Michaël R. Roskam, Tom Hardy|Noomi Rapace|James Gandolfini|Matthias Schoenaerts|John Ortiz|Elizabeth Rodriguez|Michael Aronov|Morgan Spector|Michael Esper
114066, 2920540, 246400, Iain Forsyth, Nick Cave|Susie Bick|Darian Leader|Warren Ellis|Ray Winstone|Blixa Bargeld|Kylie Minogue|Arthur Cave|Earl Cave
114074, 1571249, 244772, Craig Johnson, Bill Hader|Kristen Wiig|Luke Wilson|Ty Burrell|Boyd Holbrook|Joanna Gleason|Kathleen Rose Perkins|Adriane Lenox|Sydney Lucas
114126, 0430916, 27286, Aaron Rose, Julian Bennett Holmes|Thomas Campbell|Shepard Fairey|Jo Jackson|Chris Johanson|Margaret Kilgallen|Harmony Korine|Geoff McFetridge|Barry McGee
114180, 1790864, 198663, Wes Ball, Dylan O'Brien|Aml Ameen|Ki Hong Lee|Blake Cooper|Thomas Brodie-Sangster|Will Poulter|Dexter Darden|Kaya Scodelario|Chris Sheffield
114184, 2994190, 244506, Peter Sattler, Nawal Bengholam|Payman Maadi|Lane Garrison|Joseph Julian Soria|Marwan Naji|Anoop Simon|Kristen Stewart|Cory Michael Smith|Ser'Darius Blain
114246, 0365907, 169917, Scott Frank, Liam Neeson|Maurice Compte|Patrick McDade|Luciano Acuna Jr.|Hans Marrero|Laura Birn|David Harbour|Adam David Thompson|Boyd Holbrook
114265, 2034031, 244264, Lynn Shelton, Rocki DuCharme|Sara Lynne Wright|Larissa Schmitz|Phillip Abraham|Maura Lindsay|Keira Knightley|Ellie Kemper|Sara Coates|Kirsten deLohr Helland
114335, 0121731, 32891, Saul Gilbert, Denise Brossot|Rolande Polya|Alejandro Jodorowsky|Saul Gilbert|Raymond Devos|Jean-Marie Proslier|Margot Loyola|Michel Orphelin|Jean Claude Sergent
114396, 1621046, 230779, Diego Luna, Kerry Ardra|Maynor Alvarado|Yancey Arias|Wes Bentley|Sara Banerjee|Liv Boughn|Darion Basco|Lisa Brenner|Duncan Bridgeman
114494, 3042408, 284427, Baran bo Odar, Tom Schilling|Elyas M'Barek|Wotan Wilke Möhring|Antoine Monot Jr.|Hannah Herzsprung|Stephan Kampwirth|Trine Dyrholm|Leopold Hornung|Katharina Matz
114554, 2576852, 149871, Isao Takahata, Aki Asakura|Kengo Kôra|Takeo Chii|Nobuko Miyamoto|Atsuko Takahata|Tomoko Tabata|Shinosuke Tatekawa|Takaya Kamikawa|Hikaru Ijûin
114601, 1371150, 239678, Shawn Levy, Jason Bateman|Tina Fey|Jane Fonda|Adam Driver|Rose Byrne|Corey Stoll|Kathryn Hahn|Connie Britton|Timothy Olyphant
114627, 0208502, 15916, Mamoru Oshii, Mako Hyôdô|Jinpachi Nezu|Kei'ichi Noda
114662, 2179136, 190859, Clint Eastwood, Bradley Cooper|Kyle Gallner|Cole Konis|Ben Reed|Elise Robertson|Luke Sunshine|Troy Vincent|Brandon Salgado Telis|Keir O'Donnell
114670, 3099498, 246403, Kevin Smith, Michael Parks|Justin Long|Genesis Rodriguez|Haley Joel Osment|Johnny Depp|Harley Morenstein|Ralph Garman|Jennifer Schwalbach Smith|Harley Quinn Smith
114678, 1626146, 254375, Peter Chelsom, Simon Pegg|Rosamund Pike|Tracy Ann Oberman|Jean Reno|Veronica Ferres|Barry Atsma|Ming Zhao|Togo Igawa|Christopher Plummer
114707, 1528071, 149509, Alexandre Aja, Daniel Radcliffe|Max Minghella|Joe Anderson|Juno Temple|Kelli Garner|James Remar|Kathleen Quinlan|Heather Graham|David Morse
114713, 3322940, 250546, John R. Leonetti, Annabelle Wallis|Ward Horton|Tony Amendola|Alfre Woodard|Kerry O'Malley|Brian Howe|Eric Ladin|Ivar Brogger|Geoff Wehner
114762, 2140619, 286554, Max Nichols, Analeigh Tipton|Miles Teller|Jessica Szohr|Kid Cudi|Berto Colon|Josh Salatin|Kellyn Lindsay|Michael Showalter|Leven Rambin
114795, 0829150, 49017, Gary Shore, Luke Evans|Sarah Gadon|Dominic Cooper|Art Parkinson|Charles Dance|Diarmaid Murtagh|Paul Kaye|William Houston|Noah Huntley
114818, 2494280, 227300, Joe Carnahan, Patrick Wilson|Ed Helms|James Badge Dale|Brooklyn Decker|Jessica Alba|Ray Liotta|David Hasselhoff|Jennifer Barbosa|Kevin Bigley
114847, 1971325, 262543, Gabe Ibáñez, Antonio Banderas|Dylan McDermott|Melanie Griffith|Birgitte Hjort Sørensen|Robert Forster|Tim McInnerny|David Ryall|Javier Bardem|Boris Kabakchiev
114925, 2326612, 244761, Atom Egoyan, Kevin Durand|Alexia Fast|Mireille Enos|Rosario Dawson|Aidan Shipley|Ryan Reynolds|Paige Baril|Bruce Greenwood|Scott Speedman
114935, 2397535, 206487, Michael Spierig, Ethan Hawke|Sarah Snook|Christopher Kirby|Christopher Sommers|Kuni Hashimoto|Sara El-Yafi|Paul Moder|Grant Piro|Christopher Bunworth
115065, 1639826, 146381, Manuel Sicilia, Freddie Highmore|Antonio Banderas|James Cosmo|Charles Dance|Tamsin Egerton|Rupert Everett|Barry Humphries|Alfred Molina|Mark Strong
115111, 0379000, 48585, Peter Cornwell, Brett Archer|Ren Klyce
115122, 3416742, 246741, Jemaine Clement, Jemaine Clement|Taika Waititi|Jonny Brugh|Cori Gonzalez-Macuer|Stu Rutherford|Ben Fransham|Jackie van Beek|Elena Stejko|Jason Hoyte
115149, 2911666, 245891, Chad Stahelski, Keanu Reeves|Michael Nyqvist|Alfie Allen|Willem Dafoe|Dean Winters|Adrianne Palicki|Omer Barnea|Toby Leonard Moore|Daniel Bernhardt
115151, 2556874, 208869, Julian Gilbey, Ed Speleers|Will Poulter|Alfie Allen|Sebastian De Souza|Emma Rigby|Thomas Kretschmann|Graham McTavish|Mem Ferda|Michael Bisping
115170, 1872194, 205587, David Dobkin, Robert Downey Jr.|Robert Duvall|Vera Farmiga|Billy Bob Thornton|Vincent D'Onofrio|Jeremy Strong|Dax Shepard|Leighton Meester|Ken Howard
115203, 1778338, 295538, Brett Harvey, Joe Rogan|Ronald Reagan|Snoop Dogg|Penn Jillette|Barack Obama|Nancy Reagan|Ann Coulter|Richard Branson|Piers Morgan
115210, 2713180, 228150, David Ayer, Brad Pitt|Shia LaBeouf|Logan Lerman|Michael Peña|Jon Bernthal|Jim Parrack|Brad William Henke|Kevin Vance|Xavier Samuel
115216, 2720680, 266285, Kristian Levring, Mads Mikkelsen|Eva Green|Jeffrey Dean Morgan|Eric Cantona|Mikael Persbrandt|Douglas Henshall|Michael Raymond-James|Jonathan Pryce|Alexander Arnold
115231, 2170593, 239563, Theodore Melfi, Bill Murray|Melissa McCarthy|Naomi Watts|Chris O'Dowd|Terrence Howard|Jaeden Martell|Kimberly Quinn|Lenny Venito|Nate Corddry
115502, 2509850, 289727, Marc Lawrence, Hugh Grant|Whit Baldwin|Vanessa Wasche|Enid Graham|Shannon Marie Sullivan|Jason Antoon|Jenny Neale|Caroline Aaron|Billy Griffith
115569, 2872718, 242582, Dan Gilroy, Jake Gyllenhaal|Michael Papajohn|Marco Rodríguez|Bill Paxton|James Huang|Kent Shocknek|Pat Harvey|Sharon Tay|Rick Garcia
115617, 2245084, 177572, Don Hall, Scott Adsit|Ryan Potter|Daniel Henney|T.J. Miller|Jamie Chung|Damon Wayans Jr.|Genesis Rodriguez|James Cromwell|Alan Tudyk
115664, 2262227, 228326, Jorge R. Gutiérrez, Diego Luna|Zoe Saldana|Channing Tatum|Ron Perlman|Christina Applegate|Ice Cube|Kate del Castillo|Hector Elizondo|Danny Trejo
115667, 1638002, 200727, Christian Ditter, Lily Collins|Sam Claflin|Christian Cooke|Jaime Winstone|Suki Waterhouse|Tamsin Egerton|Jamie Beamish|Lorcan Cranitch|Ger Ryan
115680, 2669336, 273271, Bradley King, Danielle Panabaker|Matt O'Leary|George Finn|John Rhys-Davies|Amin Joseph|Jason Spisak|Sharon Maughan|David Figlioli|Judith Drake
115713, 0470752, 264660, Alex Garland, Domhnall Gleeson|Alicia Vikander|Oscar Isaac|Sonoya Mizuno|Corey Johnson|Claire Selby|Symara A. Templeman|Gana Bayarsaikhan|Tiffany Pisani
115727, 0077292, 40081, Cheh Chang, Kuan-Tai Chan|Feng Lu|Phillip Chung-Fung Kwok|Meng Lo|Chien Sun|Sheng Chiang|Lung Wei Wang|Chen-Tu Tan|Tai-Ping Yu
115828, 2459156, 251232, Mark Raso, Gethin Anthony|Frederikke Dahl Hansen|Sebastian Armesto|Olivia Grant|Baard Owe|Mille Dinesen|Martin Hestbæk|Tamzin Merchant|Preben Ravn
115969, 1883092, 178446, Philipp Kadelbach, Volker Bruch|Tom Schilling|Katharina Schüttler|Miriam Stein|Ludwig Trepte|Mark Waschke|Henriette Richter-Röhl|Götz Schubert|Hildegard Schroedter
116044, 0103961, 55596, Arnold Schwarzenegger, Dyan Cannon|Kris Kristofferson|Tony Curtis|Richard Roundtree|Kelly Cinnante|Gene Lythgow|Jimmy Workman|Vivian Bonnell|David Arnott
116138, 2802154, 265180, Andrey Zvyagintsev, Aleksey Serebryakov|Elena Lyadova|Vladimir Vdovichenkov|Roman Madyanov|Anna Ukolova|Aleksey Rozin|Sergey Pokhodaev|Platon Kamenev|Sergey Bachurskiy
116169, 1460743, 44092, Chao-Bin Su, Michelle Yeoh|Woo-sung Jung|Xueqi Wang|Barbie Hsu|Shawn Yue|Xiaodong Guo|Kelly Lin|Yiyan Jiang|Leon Dai
116207, 2249221, 185567, Jérôme Salle, Orlando Bloom|Forest Whitaker|Conrad Kemp|Inge Beckmann|Tinarie van Wyk Loots|Regardt van den Bergh|Randall Majiet|Patrick Lyster|Joelle Kayembe
116411, 2991224, 238628, Zaza Urushadze, Lembit Ulfsak|Giorgi Nakashidze|Misha Meskhi|Elmo Nüganen|Raivo Trass|Zura Begalishvili|Dato Khakhidze|Jano Izoria|Gia Gogishvili
116413, 2870808, 260001, Susanna Fogel, Leighton Meester|Gillian Jacobs|Gabourey Sidibe|Beth Dover|Abby Elliott|Kate McKinnon|Adam Brody|Mark Feuerstein|Elizabeth Ho
116419, 2968804, 256092, Brian Trenchard-Smith, John Cusack|Thomas Jane|Zoe Ventoura|Christopher Morris|Yesse Spence|Jerome Ehlers|Carol Burns|Robert Newman|Christopher Sommers
116505, 2043932, 79723, Steffen Haars, Huub Smit|Tim Haars|Wesley van Gaalen|Steffen Haars|Flip Van der Kuil|Bart de Rijk|Ruud Matthijssen|Guido Pollemans|Sjaak-Pieter van Es
116529, 1966566, 203793, Fedor Bondarchuk, Mariya Smolnikova|Yanina Studilina|Pyotr Fyodorov|Thomas Kretschmann|Sergey Bondarchuk|Dmitriy Lysenkov|Andrey Smolyakov|Aleksey Barabash|Oleg Volku
116668, 2832470, 241842, Tommy Wirkola, Vegar Hoel|Ørjan Gamst|Martin Starr|Jocelyn DeBoer|Ingrid Haas|Stig Frode Henriksen|Hallvard Holmen|Kristoffer Joner|Amrita Acharia
116718, 0030947, 37133, Grigoriy Aleksandrov, Igor Ilyinsky|Vladimir Volodin|Pavel Olenev|Sergei Antimonov|Andrey Tutyshkin|Lyubov Orlova|Anatoli Shalayev|Mariya Mironova|Nikita Kondratyev
116724, 2036416, 84111, Giddens Ko, Kai Ko|Michelle Chen|Shao-Wen Hao|Owodog|Emerson Tsai|Yan-xi Hou|Wan Wan|Lotus Wang|Beatrice Fang
116738, 1273207, 77067, Brett Pierce, Michael McKiddy|Ross Kidder|Markus Taylor|Sebastian Galasso|Natalie Victoria|Eden Malyn|Benjamin Webster|Greg Dow|Harry Burkey
116797, 2084970, 205596, Morten Tyldum, Benedict Cumberbatch|Keira Knightley|Matthew Goode|Rory Kinnear|Allen Leech|Matthew Beard|Charles Dance|Mark Strong|James Northcote
116799, 1791528, 171274, Paul Thomas Anderson, Joanna Newsom|Katherine Waterston|Joaquin Phoenix|Jordan Christian Hearn|Taylor Bonin|Jeannie Berlin|Josh Brolin|Eric Roberts|Serena Scott Thomas
116817, 1798243, 244403, William H. Macy, Miles Heizer|Aly Lovelace|Billy Crudup|Casey Twenter|David A. Flannery|Eric Starkey|Kenneisha Thompson|Ali Meyer|Lance West
116823, 1951265, 131631, Francis Lawrence, Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Donald Sutherland|Philip Seymour Hoffman|Julianne Moore|Willow Shields|Sam Claflin
116849, 2751310, 295315, Isaac Feder, Haley Joel Osment|Lorenza Izzo|Kevin Balmore|Retta|Matt Walsh|Glen Powell|Abby Elliott|Laura Harring|Castille Landon
116887, 1528100, 147441, Ridley Scott, Christian Bale|Joel Edgerton|John Turturro|Aaron Paul|Ben Mendelsohn|María Valverde|Sigourney Weaver|Ben Kingsley|Isaac Andrews
116897, 3011894, 265195, Damián Szifron, Darío Grandinetti|María Marull|Mónica Villa|Diego Starosta|Marcelo Frasca|Lucila Mangone|María Laura Caccamo|Carlos Alberto Vavassori|Pablo Machado
116941, 0099878, 17009, Joseph Barbera, George O'Hanlon|Mel Blanc|Penny Singleton|Tiffany|Patric Zimmerman|Don Messick|Jean Vander Pyl|Ronnie Schell|Patti Deutsch
116963, 0102940, 21811, Damian Lee, Dean Cameron|Tom Bresnahan|Patrick Labyorteaux|Mark Thomas Miller|Spencer Rochfort|Darlene Vogel|Stuart Fratkin|Charlie Spradling|Ava Fabian
116977, 2096672, 100042, Bobby Farrelly, Jim Carrey|Jeff Daniels|Rob Riggle|Laurie Holden|Rachel Melvin|Steve Tom|Don Lake|Patricia French|Elizabeth Cooper
116985, 2064968, 206821, Peter Glanz, Jason Bateman|Tony Roberts|Laura Clery|William Abadie|Stephen Temperly|Alexandra Neil|Seamus Davey-Fitzpatrick|Barry Primus|Olivia Wilde
117107, 3128900, 261037, Karen Leigh Hopkins, Katie Holmes|James Badge Dale|Callan Mulvey|Jean Smart|Mary Kay Place|Ava Kolker|Stephen Bishop|Kate Linder|James Landry Hébert
117109, 3534838, 301566, Casper Kelly, Ken DeLozier|Tara Ochs|Katelyn Nacon|Justin Scott|Morgan Burch|Linda Miller|Layla Neal|Kayte Giralt|Truman Orr
117133, 1055300, 17808, Gordon Chan, Donnie Yen|Xun Zhou|Kun Chen|Wei Zhao|Li Sun|Yuwu Qi|Song Jin|David Leong|Cong Xiao
117176, 2980516, 266856, James Marsh, Eddie Redmayne|Felicity Jones|Tom Prior|Sophie Perry|Finlay Wright-Stephens|Harry Lloyd|Alice Orr-Ewing|David Thewlis|Thomas Morrison
117192, 2986512, 282848, Jamie Payne, Matt Smith|Jenna Coleman|Orla Brady|James Buller|Elizabeth Rider|Sheila Reid|Mark Anthony Brighton|Rob Jarvis|Tessa Peake-Jones
117364, 3455224, 263614, Orlando von Einsiedel, André Bauma|Emmanuel de Merode|Mélanie Gouby|Rodrigue Mugaruka Katembo|Vianney Kazarama|Julien Lechenault|Patrice Lumumba|Guyguy Mitamba|Josue Mukura
117368, 0484439, 10258, Gary Trousdale, Tom McGrath|Chris Miller|Christopher Knights|John DiMaggio|Elisa Gabrielli|Bill Fagerbakke|Sean Bishop|Mitch Carter|Rif Hutton
117444, 1865505, 110416, Tomm Moore, David Rawle|Brendan Gleeson|Lisa Hannigan|Fionnula Flanagan|Lucy O'Connell|Jon Kenny|Pat Shortt|Colm Ó'Snodaigh|Liam Hourican
117466, 1390411, 205775, Ron Howard, Chris Hemsworth|Benjamin Walker|Cillian Murphy|Brendan Gleeson|Ben Whishaw|Michelle Fairley|Tom Holland|Paul Anderson|Frank Dillane
117511, 3762944, 303623, Stephen Merchant, Stephen Merchant|Christine Woods|Nate Torrence|Kevin Weisman|Kyle Mooney|Adam Campbell|Carly Craig|Crista Flanagan|Nelson Franklin
117529, 0369610, 135397, Colin Trevorrow, Chris Pratt|Bryce Dallas Howard|Irrfan Khan|Vincent D'Onofrio|Ty Simpkins|Nick Robinson|Jake Johnson|Omar Sy|BD Wong
117533, 4044364, 293310, Laura Poitras, Edward Snowden|Glenn Greenwald|William Binney|Jacob Appelbaum|Ewen MacAskill|Jeremy Scahill|M. Margaret McKeown|Kevin Bankston|Harry Pregerson
117545, 3759416, 170522, Louis Clichy, Roger Carel|Lorànt Deutsch|Laurent Lafitte|Alexandre Astier|Alain Chabat|Elie Semoun|Géraldine Nakache|Artus de Penguern|Lionnel Astier
117572, 2402619, 294538, Ricky Blitt, Alexis Maitland|Richard Roy Sutton|Jon Cryer|Will Sasso|Stephanie Szostak|Harley Chamandy|Jed Rees|Chantal Chamandy|Braulio Elicer
117590, 2170439, 227159, Sean Anders, Jason Bateman|Jason Sudeikis|Charlie Day|Jennifer Aniston|Kevin Spacey|Jamie Foxx|Chris Pine|Christoph Waltz|Jonathan Banks
117630, 0104135, 88107, John Paragon, Peter Paul|David Paul|Roddy McDowall|David Carradine|Steve Kanaly|Troy Donahue|A.J. Johnson|Bill Mumy|James Doohan
117646, 0214641, 10473, Doug Lefler, Christopher Masterson|Harry Van Gorkum|Rona Figueroa|Matt Hickey|Henry O|Tom Burke|Robby Benson|Ken Shorter|John Woodnutt
117849, 0115650, 25518, Coline Serreau, Coline Serreau|Vincent Lindon|James Thierrée|Samuel Tasinaje|Marion Cotillard|Claire Keim|Catherine Samie|Paul Crauchet|Didier Flamand
117851, 1911658, 270946, Eric Darnell, Tom McGrath|Chris Miller|Christopher Knights|Conrad Vernon|John Malkovich|Benedict Cumberbatch|Ken Jeong|Annet Mahendru|Peter Stormare
117867, 2614684, 252178, Yann Demange, Jack O'Connell|Jack Lowden|Paul Popplewell|Adam Nagaitis|Joshua Hill|Ben Williams-Lee|Jonah Russell|Harry Verity|Peter McNeil O'Connor
117877, 1355638, 75491, Antoine Delesvaux, Mathieu Amalric|Hafsia Herzi|François Damiens|Eric Elmosnino|Jean-Pierre Kalfon|Daniel Cohen|Karina Testa|Maurice Bénichou|Joann Sfar
117881, 3316960, 284293, Richard Glatzer, Julianne Moore|Kate Bosworth|Shane McRae|Hunter Parrish|Alec Baldwin|Seth Gilliam|Kristen Stewart|Stephen Kunken|Erin Darke
117887, 1109624, 116149, Paul King, Tim Downie|Madeleine Worrall|Lottie Steer|Geoffrey Palmer|Theresa Watson|Imelda Staunton|Michael Gambon|Ben Whishaw|Hugh Bonneville
117895, 4046784, 294254, Wes Ball, Dylan O'Brien|Ki Hong Lee|Kaya Scodelario|Thomas Brodie-Sangster|Dexter Darden|Alexander Flores|Jacob Lofland|Rosa Salazar|Giancarlo Esposito
117922, 2100546, 79218, Karen Disher, Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Seann William Scott|Josh Peck|Ciara Bravo|T.J. Miller|Billy Gardell
118082, 1567437, 244458, Marjane Satrapi, Ryan Reynolds|Gemma Arterton|Anna Kendrick|Jacki Weaver|Ella Smith|Paul Chahidi|Stanley Townsend|Adi Shankar|Sam Spruell
118166, 0091364, 70966, Karen Shakhnazarov, Fyodor Dunayevsky|Anastasiya Nemolyaeva|Oleg Basilashvili|Inna Churikova|Svetlana Kryuchkova|Aleksandr Pankratov-Chyornyy|Vladimir Menshov|Aleftina Evdokimova|Yevdokiya Urusova
118198, 2304915, 250798, Nadav Schirman, Mosab Hassan Yousef|Gonen Ben Yitzhak|Sheikh Hassan Yousef
118248, 1274586, 297596, Paul Schrader, Nicolas Cage|Anton Yelchin|Alexander Karim|Irène Jacob|Tomiwa Edun|Aymen Hamdouchi|Claudius Peters|Robert G. Slade|Geff Francis
118270, 1865393, 123107, J.T. Petty, Clifton Collins Jr.|Clancy Brown|Andre Royo|Robyn Rikoon|Macon Blair|Stephen Gevedon|Larry Fessenden|Dan Fogler|Aaron Auslender
118290, 0117238, 17135, Albert Pyun, Rutger Hauer|Shannon Whirry|Norbert Weisser|Tina Cote|Anna Katarina|Jill Pierce|Simon Poland|Cynthia Ireland|Jahi J.J. Zuri
118326, 2543702, 270005, James Mottern, Ben Barnes|Leighton Meester|Slaine|Ritchie Coster|Toby Jones|Harvey Keitel|Paul Ben-Victor|Kenny Wormald|Jay Giannone
118354, 1216491, 245916, Michael Cuesta, Jeremy Renner|Robert Patrick|Jena Sims|Robert Pralgo|Hajji Golightly|Ted Huckabee|Mary Elizabeth Winstead|Lucas Hedges|Rosemarie DeWitt
118512, 0972785, 15261, Steve Rash, Ashley Benson|Cassandra Scerbo|Noel Areizaga|Jennifer Tisdale|Kierstin Koppel|Anniese Taylor Dendy|Jane Park Smith|Lisa Glaze|Adam Vernier
118530, 0200215, 42441, Neri Parenti, Massimo Boldi|Christian De Sica|Diego Abatantuono|Enzo Iacchetti|Maurizio Mattioli|Angelo Bernabucci|Giuseppe Quintale|Alessandra Bellini|Giulio Brunetti
118572, 2130270, 253272, Tony Mahony, Hugo Weaving|Angus Sampson|Leigh Whannell|Ewen Leslie|Geoff Morrell|Georgina Haig|Noni Hazlehurst|John Noble|Nick Farnell
118696, 2310332, 122917, Peter Jackson, Ian McKellen|Martin Freeman|Richard Armitage|Ken Stott|Graham McTavish|William Kircher|James Nesbitt|Stephen Hunter|Dean O'Gorman
118700, 1020072, 273895, Ava DuVernay, David Oyelowo|Carmen Ejogo|Jim France|Trinity Simone|Mikeria Howard|Jordan Rice|Ebony Billups|Nadej K. Bailey|Elijah Oliver
118702, 1809398, 227306, Angelina Jolie, Jack O'Connell|Domhnall Gleeson|Garrett Hedlund|Miyavi|Finn Wittrock|Jai Courtney|Maddalena Ischiale|Vincenzo Amato|John Magaro
118706, 2261331, 246080, Kevin Macdonald, Jude Law|Karl Davies|Llewella Gideon|Jodie Whittaker|Gus Barry|Konstantin Khabenskiy|Daniel Ryan|Scoot McNairy|Tobias Menzies
118784, 1782451, 22285, Ralf Christensen, Lawrence Ferrara|Lawrence Lessig
118814, 2139555, 277547, Justin Reardon, Chris Evans|Michelle Monaghan|Topher Grace|Aubrey Plaza|Luke Wilson|Martin Starr|Anthony Mackie|Ioan Gruffudd|Philip Baker Hall
118834, 0906325, 24388, Mort Nathan, Dennis Farina|Paul Campbell|Marika Dominczyk|Robert Hoffman|Nick Lashaway|Brooke Shields|Josh Dean|Wesley Jonathan|Bruce Altman
118862, 2017486, 137347, Nae Caranfil, Vera Farmiga|Mark Strong|Harry Lloyd|Anton Lesser|Joe Armstrong|Christian McKay|Tim Plester|Darrell D'Silva|David de Keyser
118880, 2326554, 252171, Ana Lily Amirpour, Sheila Vand|Arash Marandi|Marshall Manesh|Mozhan Marnò|Dominic Rains|Rome Shadanloo|Milad Eghbali|Reza Sixo Safai|Ray Haratian
118888, 0424934, 20147, Stan Lathan, Dave Chappelle|Greer Barnes
118894, 1599351, 32916, Spike Brandt, Frank Welker|Matthew Lillard|Grey Griffin|Mindy Cohn|Dave Attell|Danica McKellar|Dee Bradley Baker|Olivia Hack|Melique Berger
118896, 3612616, 265177, Xavier Dolan, Anne Dorval|Suzanne Clément|Antoine Olivier Pilon|Patrick Huard|Alexandre Goyette|Michèle Lituac|Viviane Pascal|Natalie Hamel-Roy|Isabelle Nélisse
118900, 2305051, 228970, Jean-Marc Vallée, Reese Witherspoon|Laura Dern|Thomas Sadoski|Keene McRae|Michiel Huisman|W. Earl Brown|Gaby Hoffmann|Kevin Rankin|Brian Van Holt
118924, 2784678, 284296, Chris Rock, Chris Rock|Rosario Dawson|J.B. Smoove|Gabrielle Union|Romany Malco|Hayley Marie Norman|Anders Holm|Cedric the Entertainer|Karlie Redd
